Transaction_ID,User_ID,Transaction_Date,Amount,Category,Payment_Method,Merchant_Name,Location,Income_Monthly,Savings_Contribution,Debt_or_Credit_Usage,Balance_After_Transaction,Transaction_Notes,extra_info
8186,1049078,1/6/2021,99676.56,Others,Debit Card,Walmart,London,48083.8,69.06,y,3948.3,Paid rent,null
5787,1052079,5/28/2021,17240.68,Bills,M-Pesa,Starbucks,New York,25196.43,44.46,N/A,-1150.05,Uber ride,random text
4359,1049433,10/4/2020,52780.71,Healthcare,M-Pesa,Amazon,Tokyo,74710.41,93.98,y,-8260.53,Shopping,random text
1879,1048879,5/15/2021,64569.72,Food,Crypto,Walmart,Nairobi,169127.14,57.1,null,-8259.76,Lunch at Java,null
2597,1049433,2/11/2021,90691.04,Shopping,Debit Card,Amazon,Nairobi,158827.79,92.23,N/A,8755.0,Uber ride,null
5772,1049433,6/14/2020,79907.24,Food,Bank Transfer,Target,New York,77310.82,98.62,n,-9238.72,Shopping,null
3131,1049078,7/8/2020,25742.11,Transport,cash,"",Tokyo,184542.94,16.76,N/A,7788.3,Uber ride,random text
8539,1049078,9/8/2021,49839.88,Transport,cash,"",Nairobi,31466.03,21.46,No,7383.62,Paid rent,null
1302,1049433,10/2/2020,47935.94,Entertainment,Crypto,Amazon,Nairobi,110186.43,37.98,Yes,5069.16,Uber ride,random text
9465,1048781,3/8/2020,41477.48,Shopping,Crypto,Starbucks,London,153829.21,85.28,y,-3184.25,Paid rent,null
7696,1048879,3/28/2021,81957.46,Bills,M-Pesa,Amazon,Tokyo,128423.57,15.41,null,3615.79,Paid rent,null
8273,1048879,9/24/2020,37073.26,Education,M-Pesa,"",New York,71101.24,43.44,y,8947.97,Shopping,random text
4431,1048781,2/28/2021,66680.68,Entertainment,Debit Card,"",Tokyo,23010.45,28.28,Yes,-7499.77,Lunch at Java,null
3849,1049433,8/27/2021,81533.5,Transport,Debit Card,Starbucks,Nairobi,196861.78,44.1,N/A,-6558.92,Uber ride,null
3393,1048781,8/30/2020,29777.57,Rent,Bank Transfer,"",New York,114756.92,81.11,N/A,7641.34,Lunch at Java,random text
4184,1049078,7/17/2020,36697.93,Others,cash,Amazon,Tokyo,22374.75,56.03,n,8055.51,Paid rent,random text
7454,1048879,9/26/2020,54125.71,Healthcare,Credit card,Starbucks,London,76111.59,8.66,N/A,-4167.87,Paid rent,random text
1024,1048879,8/3/2020,88296.94,Food,M-Pesa,Starbucks,"",195133.49,86.83,Yes,-4394.36,Paid rent,null
2109,1049078,1/17/2021,47250.4,Rent,M-Pesa,Target,Tokyo,107422.84,94.77,N/A,-9415.62,Paid rent,null
3494,1049078,11/14/2021,88843.89,Healthcare,M-Pesa,"",New York,72261.3,64.87,N/A,-8468.86,Shopping,null
4992,1052079,10/27/2020,28358.27,Rent,M-Pesa,Amazon,Tokyo,53148.6,97.4,null,-2443.22,Paid rent,random text
7779,1052079,3/20/2020,46915.36,Transport,Bank Transfer,Walmart,London,151205.38,17.28,No,5997.55,Shopping,null
9930,1052079,8/19/2021,46344.34,Shopping,Credit card,"",Tokyo,72568.49,7.86,Yes,6938.65,Paid rent,null
7120,1049078,10/17/2021,26518.13,Shopping,Debit Card,"","",108786.73,34.68,No,8863.06,Uber ride,random text
4553,1048781,11/5/2020,57778.69,Bills,Bank Transfer,Walmart,New York,162919.16,91.35,No,6859.94,Uber ride,random text
3854,1048879,1/10/2020,15503.48,Bills,Crypto,Starbucks,"",102235.66,19.62,N/A,5369.79,Paid rent,random text
7043,1052079,4/19/2021,58339.98,Transport,Credit card,Amazon,Nairobi,101260.11,71.33,y,-1564.77,Paid rent,random text
4528,1049078,9/24/2020,12676.39,Transport,cash,Walmart,New York,10064.13,35.13,N/A,-7274.28,Lunch at Java,random text
8079,1048781,3/7/2020,85154.99,Rent,Bank Transfer,Amazon,London,108002.87,20.87,n,-9720.33,Lunch at Java,random text
7081,1048879,3/12/2021,51868.28,Healthcare,Bank Transfer,Amazon,Nairobi,72232.31,95.25,y,-7604.37,Uber ride,null
9303,1052079,7/23/2021,62941.64,Education,Bank Transfer,Amazon,Nairobi,90702.04,15.53,n,5912.24,Lunch at Java,null
6513,1049433,8/26/2020,47659.43,Entertainment,Debit Card,Amazon,"",120105.51,22.03,Yes,-2574.46,Lunch at Java,random text
4217,1048781,5/2/2020,68857.38,Entertainment,Bank Transfer,Walmart,Nairobi,68003.46,91.74,y,-6939.08,Shopping,random text
2010,1049433,6/29/2020,36171.64,Transport,Bank Transfer,"",New York,131646.97,14.59,"",3924.95,Paid rent,null
8437,1048781,4/22/2020,20780.83,Healthcare,Debit Card,Starbucks,London,56688.99,51.53,Yes,-1975.82,Paid rent,null
4653,1049433,6/17/2020,517.78,Bills,Debit Card,Amazon,Tokyo,65316.78,20.78,y,-9282.73,Shopping,random text
5585,1049078,1/17/2021,76373.1,Rent,M-Pesa,Amazon,London,147848.2,94.76,"",-4608.47,Lunch at Java,null
7383,1049078,6/26/2020,17026.53,Transport,Bank Transfer,"",Tokyo,171007.73,93.72,n,-1332.1,Shopping,random text
7245,1052079,5/11/2021,87545.39,Rent,Crypto,Amazon,New York,89717.2,32.45,y,6525.03,Uber ride,random text
9333,1052079,12/31/2020,30680.44,Others,cash,Starbucks,Tokyo,129671.0,91.49,"",-5254.8,Uber ride,null
5217,1049078,5/24/2020,39988.45,Transport,PayPal,Starbucks,"",27613.62,28.42,Yes,431.52,Lunch at Java,null
3867,1049078,5/22/2021,35587.15,Rent,M-Pesa,Walmart,Tokyo,191388.2,31.36,y,-5940.52,Paid rent,random text
8457,1052079,9/5/2021,27798.45,Others,M-Pesa,"",New York,84754.83,75.47,No,2568.78,Paid rent,random text
7996,1052079,5/30/2020,49143.16,Healthcare,PayPal,Target,Tokyo,125211.99,58.28,null,8373.87,Paid rent,random text
8720,1052079,9/14/2020,42421.07,Shopping,cash,Starbucks,Nairobi,94497.92,6.14,"",-4687.23,Paid rent,null
7089,1052079,3/9/2021,62865.13,Others,Crypto,"",Nairobi,122808.61,48.37,"",6011.72,Paid rent,random text
5856,1052079,9/24/2020,43904.03,Bills,cash,"","",198569.52,3.49,Yes,-8044.57,Uber ride,null
1445,1049078,5/30/2021,13637.32,Transport,M-Pesa,Walmart,Nairobi,98625.0,8.64,No,4311.98,Lunch at Java,null
7942,1049433,1/10/2020,67677.53,Transport,cash,Walmart,New York,179572.29,95.6,n,5051.88,Lunch at Java,random text
1780,1052079,3/19/2020,81163.79,Bills,cash,Starbucks,Nairobi,164424.44,2.03,n,9837.9,Paid rent,random text
1258,1049433,9/16/2021,46862.2,Transport,PayPal,"",London,28427.71,63.91,null,6786.09,Lunch at Java,random text
8415,1048781,11/15/2021,37039.98,Education,Credit card,Target,"",186478.28,59.69,No,9206.36,Uber ride,null
7282,1052079,2/7/2021,73328.56,Rent,cash,Starbucks,Tokyo,87653.02,80.09,null,8504.59,Lunch at Java,null
1103,1049078,3/19/2020,7750.74,Food,Debit Card,Target,New York,64952.73,40.44,null,2742.98,Paid rent,random text
3115,1049078,5/4/2020,79346.14,Healthcare,Debit Card,"",Nairobi,91535.91,80.97,Yes,2649.57,Lunch at Java,random text
5157,1048781,1/30/2021,13282.62,Shopping,PayPal,Amazon,"",152319.44,21.02,null,-2574.41,Shopping,null
5011,1049078,12/4/2020,22735.96,Bills,Bank Transfer,Starbucks,New York,54357.02,80.8,Yes,9842.1,Uber ride,random text
5964,1048781,1/16/2020,58662.98,Food,Crypto,Amazon,Tokyo,185589.86,48.31,null,-6297.08,Uber ride,null
6189,1049433,10/21/2021,52433.06,Healthcare,Debit Card,Amazon,Nairobi,54150.64,1.77,No,-2522.74,Uber ride,random text
8439,1052079,3/12/2020,93897.2,Shopping,cash,Starbucks,Nairobi,52124.99,81.87,"",3665.89,Lunch at Java,random text
5189,1049078,11/23/2021,68864.37,Rent,Debit Card,Walmart,London,111682.43,56.32,null,6530.8,Uber ride,random text
9553,1052079,1/5/2020,486.44,Education,M-Pesa,Amazon,London,62064.99,54.08,n,-7309.74,Uber ride,null
9574,1048781,10/22/2020,32140.57,Rent,Credit card,Starbucks,"",39678.56,60.69,"",-1520.18,Shopping,random text
5493,1049078,12/17/2021,37747.91,Others,Bank Transfer,"","",161073.97,63.03,No,-1009.64,Uber ride,null
9836,1049078,10/11/2020,86024.38,Others,Debit Card,Target,London,58829.06,51.7,null,9261.47,Uber ride,null
8069,1049078,4/22/2021,70294.66,Healthcare,cash,Starbucks,"",46739.1,9.18,y,9165.97,Paid rent,random text
8038,1048879,3/11/2020,27258.64,Food,Bank Transfer,Starbucks,"",126302.46,37.57,n,2661.51,Uber ride,null
3492,1049433,8/4/2021,9911.64,Education,Debit Card,"","",178892.6,99.78,N/A,1773.01,Uber ride,null
5454,1052079,1/21/2021,72367.51,Healthcare,M-Pesa,Amazon,Tokyo,105873.1,40.08,null,6901.18,Lunch at Java,null
7293,1052079,1/5/2020,64751.92,Food,M-Pesa,Walmart,Tokyo,184800.43,68.16,null,-5335.33,Lunch at Java,null
2997,1048781,7/12/2021,53136.69,Shopping,Debit Card,Starbucks,"",27630.32,82.7,No,-5126.69,Lunch at Java,random text
5161,1048781,10/12/2021,71157.46,Entertainment,Bank Transfer,Target,Tokyo,130952.86,28.95,No,-6740.85,Paid rent,random text
7806,1049433,4/11/2021,14814.67,Food,M-Pesa,"",New York,29264.14,93.9,null,-4091.1,Uber ride,null
7412,1049433,4/15/2020,58756.46,Rent,Crypto,Starbucks,London,28560.22,18.73,N/A,8245.06,Shopping,random text
9825,1049433,4/15/2020,59092.93,Rent,M-Pesa,Amazon,Nairobi,73765.06,47.07,"",-8578.4,Lunch at Java,random text
8609,1049433,11/14/2020,43595.6,Shopping,M-Pesa,Starbucks,Nairobi,69168.91,71.97,"",5373.46,Shopping,null
4744,1048879,1/26/2020,15516.15,Rent,M-Pesa,Target,"",21834.71,82.11,y,-1672.91,Lunch at Java,null
9402,1052079,5/25/2020,99645.27,Education,PayPal,Target,New York,80397.74,32.78,N/A,5732.79,Lunch at Java,random text
4490,1049433,10/21/2021,30834.74,Bills,M-Pesa,Target,Nairobi,98693.54,59.22,n,3313.47,Uber ride,null
7431,1052079,10/3/2021,63504.71,Education,cash,Walmart,New York,140778.17,2.45,y,650.74,Uber ride,null
2631,1049433,11/15/2021,50295.9,Healthcare,PayPal,Amazon,London,168089.38,12.82,N/A,9671.73,Paid rent,null
6609,1049433,4/13/2020,19281.41,Healthcare,Debit Card,Amazon,Nairobi,14066.73,55.28,y,8826.23,Uber ride,random text
1243,1048781,6/2/2020,89720.77,Shopping,Crypto,Target,Tokyo,86002.63,23.94,No,-7883.03,Shopping,null
4136,1049433,12/7/2021,66458.51,Entertainment,Bank Transfer,Target,London,21779.54,95.44,"",-4115.35,Uber ride,random text
3470,1049078,5/13/2020,9559.36,Rent,M-Pesa,Walmart,Tokyo,131225.49,87.35,n,-564.56,Uber ride,null
7207,1048781,9/18/2021,92335.45,Rent,M-Pesa,"",London,119479.98,39.86,n,7858.18,Lunch at Java,random text
2962,1048879,3/11/2021,36748.16,Entertainment,M-Pesa,"",New York,178994.63,5.6,No,-9083.77,Shopping,random text
1044,1048781,3/17/2021,488.53,Shopping,M-Pesa,Walmart,Tokyo,82911.08,18.9,"",5613.64,Shopping,random text
6970,1052079,8/26/2020,19464.93,Education,M-Pesa,Starbucks,Nairobi,145068.35,28.9,N/A,7944.55,Uber ride,null
9064,1048879,6/7/2020,90373.52,Rent,Debit Card,Target,Nairobi,40826.6,94.0,Yes,9522.09,Shopping,random text
7074,1048781,7/24/2020,44698.14,Others,Credit card,Walmart,Tokyo,67324.46,54.3,n,-3800.49,Lunch at Java,random text
9915,1048781,4/11/2020,10882.7,Rent,Crypto,Target,"",35060.15,78.14,N/A,-8172.31,Uber ride,random text
9962,1049433,1/8/2020,56557.59,Education,Crypto,Target,Nairobi,110812.42,12.27,N/A,-6978.48,Paid rent,random text
2948,1048781,6/20/2020,64533.81,Bills,Bank Transfer,Starbucks,"",101699.4,39.37,n,-6572.74,Lunch at Java,null
2441,1049078,2/22/2021,81111.24,Education,Debit Card,"",Tokyo,15837.92,94.35,null,9105.83,Uber ride,random text
2139,1048879,9/3/2021,43319.07,Healthcare,M-Pesa,Walmart,Nairobi,80983.85,5.6,"",-3689.49,Lunch at Java,null
3884,1052079,3/20/2020,36678.03,Others,Bank Transfer,Walmart,"",78582.17,31.37,y,8649.86,Lunch at Java,random text
3948,1048879,1/19/2021,88419.65,Food,Credit card,"","",167040.86,39.85,y,1371.6,Paid rent,null
3642,1048879,8/2/2021,51578.06,Healthcare,Debit Card,Target,London,126030.36,37.51,y,6000.36,Uber ride,random text
4302,1049078,2/18/2020,26039.15,Others,Credit card,Starbucks,"",175299.62,60.26,y,7210.84,Lunch at Java,null
2618,1048879,7/16/2020,66590.73,Bills,PayPal,"",Nairobi,25816.76,20.28,N/A,-2428.76,Uber ride,null
1479,1049433,7/11/2020,66939.5,Rent,Credit card,Walmart,New York,167889.18,58.25,y,-1130.1,Shopping,random text
4911,1052079,5/22/2020,40584.15,Education,Credit card,Walmart,Tokyo,14098.39,72.27,y,367.71,Paid rent,random text
1227,1052079,8/1/2020,70759.84,Bills,Credit card,"",New York,91694.36,34.32,y,6536.09,Shopping,random text
2553,1048879,10/18/2020,97239.51,Education,Crypto,Target,"",180802.6,0.02,Yes,-2929.18,Lunch at Java,null
1669,1049433,7/27/2020,57337.85,Others,Debit Card,Walmart,London,11316.71,22.18,"",-9671.17,Lunch at Java,random text
9550,1049433,4/21/2020,13484.95,Rent,M-Pesa,"",Nairobi,61443.05,40.87,Yes,8425.81,Lunch at Java,null
5076,1048781,7/7/2021,350.65,Education,Debit Card,"",London,131537.79,41.34,N/A,-9328.28,Paid rent,null
9585,1048879,11/28/2020,63751.71,Food,cash,Target,"",130714.06,36.29,"",-6621.75,Lunch at Java,null
4217,1052079,2/25/2021,32896.44,Others,Debit Card,Starbucks,London,66137.28,74.41,"",-5359.27,Lunch at Java,null
6048,1049078,5/14/2021,76081.32,Bills,cash,Amazon,Nairobi,68291.27,4.69,null,9824.41,Shopping,null
3936,1049433,12/22/2020,12825.89,Healthcare,cash,Starbucks,New York,27039.83,42.79,Yes,-4996.42,Lunch at Java,null
5085,1052079,5/9/2020,41518.88,Food,Crypto,"",Nairobi,64039.87,87.22,"",-1640.57,Uber ride,random text
5523,1049433,2/4/2021,27587.07,Education,cash,Walmart,London,49228.5,26.73,null,-8281.76,Shopping,null
3456,1052079,4/1/2020,97322.93,Shopping,Bank Transfer,Walmart,Nairobi,128159.39,54.26,n,8161.83,Paid rent,random text
7459,1052079,4/19/2020,47569.08,Bills,Crypto,Starbucks,"",154852.64,95.79,"",-8416.95,Paid rent,null
8485,1049433,2/11/2020,80857.92,Entertainment,cash,"",Nairobi,76880.72,66.2,N/A,8062.95,Uber ride,null
4369,1049078,3/16/2021,24288.54,Entertainment,Credit card,Target,"",100172.46,97.62,N/A,7698.5,Uber ride,random text
5177,1049433,11/20/2020,67119.7,Education,Bank Transfer,Starbucks,Nairobi,154411.65,78.65,null,-3991.23,Shopping,random text
5267,1048879,12/27/2021,64754.61,Others,Credit card,"",New York,57590.41,42.04,"",4901.39,Lunch at Java,random text
9098,1048879,10/29/2020,33291.07,Healthcare,Crypto,Starbucks,New York,128123.29,48.98,"",-2441.34,Paid rent,random text
2808,1048781,7/19/2021,81123.36,Food,Bank Transfer,Starbucks,"",118930.3,42.44,Yes,-7098.55,Uber ride,random text
5188,1052079,12/16/2021,47486.72,Education,Bank Transfer,Amazon,Nairobi,188058.89,96.37,N/A,8852.28,Lunch at Java,random text
1631,1048879,8/6/2020,24768.01,Bills,M-Pesa,Walmart,New York,34537.2,11.19,null,-6195.86,Lunch at Java,random text
5085,1049078,11/15/2020,85838.33,Healthcare,Debit Card,Walmart,"",75226.57,95.74,No,4534.4,Paid rent,random text
8338,1049078,8/24/2021,98901.1,Healthcare,Debit Card,Starbucks,"",171489.48,9.72,"",4659.9,Paid rent,random text
2978,1048781,5/15/2021,47703.7,Rent,Credit card,Starbucks,Tokyo,124901.33,54.3,"",-5678.88,Paid rent,random text
6363,1052079,10/5/2020,72969.36,Shopping,cash,"",New York,68884.05,98.33,N/A,8161.88,Lunch at Java,random text
6936,1049078,5/3/2021,49216.88,Education,Credit card,Target,New York,90177.89,13.12,y,-708.35,Paid rent,random text
4428,1049433,3/25/2020,49323.84,Bills,Bank Transfer,Walmart,London,166387.4,35.1,Yes,-6817.85,Shopping,random text
4701,1049433,11/19/2020,75946.78,Food,Bank Transfer,Amazon,"",148137.26,33.67,No,9599.48,Paid rent,null
8109,1049078,10/14/2021,91820.19,Bills,PayPal,"",London,157039.85,91.66,n,-5650.63,Uber ride,random text
5507,1048781,11/20/2021,2282.01,Bills,Debit Card,Amazon,Tokyo,150233.48,52.58,null,-1648.75,Shopping,random text
3638,1049078,10/19/2020,34813.56,Education,cash,Target,New York,62034.28,85.87,No,9908.4,Uber ride,random text
5328,1048781,5/18/2020,4411.34,Food,M-Pesa,"",Nairobi,22753.99,2.83,N/A,-8680.59,Uber ride,null
5138,1048781,10/3/2020,30321.77,Education,Credit card,Amazon,Tokyo,82978.86,84.94,y,7483.03,Shopping,random text
7861,1049078,11/4/2020,85585.82,Food,Crypto,Amazon,Tokyo,49484.09,91.28,No,-6138.89,Lunch at Java,null
3259,1048781,11/21/2021,72299.45,Transport,PayPal,"","",67468.96,18.92,n,6955.73,Paid rent,null
2348,1049078,3/29/2020,1637.01,Bills,Credit card,Starbucks,Nairobi,132513.43,62.4,N/A,-4676.35,Paid rent,random text
1852,1048879,10/1/2021,59288.68,Others,M-Pesa,Walmart,"",133907.8,35.12,N/A,-8201.89,Lunch at Java,null
2564,1048879,8/2/2021,64990.32,Education,M-Pesa,Amazon,London,27648.17,89.5,y,-9300.04,Uber ride,random text
8565,1049078,7/10/2020,8986.26,Others,cash,Walmart,Tokyo,97488.02,28.35,Yes,-1196.57,Lunch at Java,random text
3805,1049433,10/28/2020,90581.57,Transport,Bank Transfer,Target,"",97492.91,34.0,"",-5700.06,Shopping,random text
6310,1048781,10/5/2020,24186.9,Transport,Bank Transfer,Starbucks,London,142024.72,26.18,y,-1929.28,Paid rent,null
3914,1052079,10/3/2021,3831.75,Education,Crypto,Amazon,"",107021.35,17.79,N/A,6526.12,Paid rent,null
1085,1052079,2/24/2021,26062.78,Food,cash,Starbucks,New York,186255.11,80.16,y,1938.44,Shopping,random text
1801,1049078,2/14/2020,73498.14,Healthcare,Bank Transfer,Amazon,London,173048.48,69.73,"",8314.34,Shopping,null
7472,1052079,5/9/2020,3735.79,Bills,Crypto,Target,Tokyo,169914.39,51.63,Yes,9603.92,Uber ride,null
1468,1048879,12/12/2020,44752.29,Bills,Bank Transfer,Walmart,New York,66642.01,1.76,null,-2252.23,Shopping,null
2379,1049078,12/19/2021,38851.97,Education,Credit card,Walmart,New York,18692.02,1.39,y,-8368.66,Paid rent,random text
6236,1049078,2/18/2020,58251.23,Education,Bank Transfer,Amazon,New York,93324.93,12.81,n,-4511.31,Paid rent,random text
2045,1052079,3/23/2021,64567.11,Healthcare,Debit Card,Target,London,28777.84,54.9,No,-9890.53,Uber ride,null
4433,1049078,8/7/2020,75968.24,Transport,PayPal,Starbucks,New York,59192.1,0.6,Yes,745.15,Shopping,random text
3468,1052079,11/22/2021,18160.89,Entertainment,PayPal,"",Tokyo,23339.16,44.43,N/A,9862.62,Lunch at Java,random text
2036,1052079,9/21/2021,5130.89,Healthcare,Bank Transfer,"",London,195417.27,33.1,n,-6784.42,Paid rent,random text
9868,1049433,11/20/2020,73828.6,Rent,Crypto,"",London,44862.36,42.66,N/A,-5031.36,Uber ride,null
5078,1052079,2/4/2021,27985.52,Others,PayPal,Walmart,New York,118769.88,1.46,N/A,-3000.89,Uber ride,null
2432,1048781,11/13/2020,67440.01,Entertainment,Bank Transfer,Walmart,London,126790.99,64.7,No,9741.85,Uber ride,null
4406,1049433,5/4/2020,80822.35,Shopping,cash,Target,Nairobi,71491.32,85.59,No,-1362.01,Lunch at Java,random text
1780,1048781,4/20/2020,45629.53,Bills,cash,"",Tokyo,111814.45,94.04,y,125.74,Paid rent,null
4940,1049078,3/13/2020,91563.09,Education,PayPal,Walmart,"",168106.59,46.76,n,-6844.58,Uber ride,random text
8010,1049433,10/13/2020,85238.58,Education,PayPal,Starbucks,London,135086.23,64.64,n,4627.21,Shopping,null
6931,1048879,5/9/2021,44207.68,Others,Credit card,Amazon,New York,74441.23,1.62,Yes,6743.81,Lunch at Java,random text
9647,1048781,12/14/2021,40704.85,Bills,M-Pesa,Target,"",110295.56,65.06,N/A,4394.61,Shopping,null
8939,1049433,9/20/2020,38511.13,Healthcare,Bank Transfer,Starbucks,Nairobi,194062.38,69.74,null,6622.7,Lunch at Java,random text
7989,1049433,9/25/2020,49573.4,Shopping,Bank Transfer,Starbucks,Nairobi,14368.46,54.06,n,8330.01,Lunch at Java,random text
2748,1048781,9/27/2021,15544.34,Rent,Debit Card,Target,"",21243.21,7.42,y,8277.25,Uber ride,null
2891,1048781,1/21/2020,70421.24,Shopping,Credit card,"","",36785.33,17.57,"",710.82,Lunch at Java,null
8318,1049433,8/21/2021,95632.99,Healthcare,Debit Card,Starbucks,London,66171.0,36.47,n,-8174.07,Paid rent,null
8170,1048879,1/3/2021,40860.75,Shopping,Credit card,Amazon,London,123860.74,3.91,y,1415.42,Lunch at Java,null
8607,1049078,3/15/2021,72868.39,Rent,Bank Transfer,Walmart,New York,66155.15,83.92,No,2432.75,Lunch at Java,random text
3086,1049433,5/18/2020,92087.21,Transport,Credit card,Target,London,23164.39,75.36,Yes,-6682.44,Shopping,null
7035,1052079,6/6/2021,54987.25,Rent,PayPal,Walmart,"",20938.49,90.01,N/A,9254.9,Lunch at Java,random text
3591,1049433,1/16/2021,37344.36,Healthcare,Debit Card,Amazon,New York,74043.15,99.35,"",2064.48,Shopping,random text
4423,1048879,6/18/2020,65395.01,Food,cash,"","",93565.17,52.91,y,8888.23,Uber ride,null
4213,1048879,3/13/2020,81510.02,Transport,PayPal,Target,London,26001.29,14.45,"",-6941.67,Lunch at Java,random text
8906,1052079,1/18/2020,25863.94,Entertainment,PayPal,Amazon,Nairobi,171745.26,41.59,N/A,6984.73,Uber ride,random text
1339,1048781,1/27/2021,23340.75,Shopping,Credit card,"",New York,199737.3,17.82,y,9935.45,Shopping,null
6383,1048879,7/24/2020,98240.24,Food,M-Pesa,"",London,163353.58,30.48,Yes,5267.55,Paid rent,null
1283,1048781,5/13/2021,67461.22,Healthcare,cash,Walmart,Nairobi,56155.56,78.73,Yes,-6243.25,Lunch at Java,random text
8149,1048781,7/8/2020,55832.82,Entertainment,Debit Card,Amazon,Tokyo,50796.18,28.85,null,3032.47,Shopping,null
8336,1048781,7/16/2020,37338.42,Entertainment,Debit Card,Starbucks,New York,184235.46,96.92,N/A,2438.43,Lunch at Java,random text
9107,1052079,8/9/2021,86793.37,Transport,Debit Card,Walmart,"",75484.2,21.55,null,-1187.68,Paid rent,random text
5584,1049078,9/24/2020,65839.27,Education,cash,"",New York,115952.66,23.08,"",9335.3,Paid rent,random text
5599,1052079,11/11/2021,41725.31,Food,Crypto,Amazon,New York,180473.82,45.6,No,-8398.04,Paid rent,random text
9869,1049433,5/23/2021,37924.48,Shopping,Debit Card,Target,"",100786.08,84.81,"",-3391.65,Shopping,random text
8415,1048879,9/7/2020,67860.02,Bills,PayPal,Target,Tokyo,10226.63,13.06,No,9874.13,Shopping,random text
7466,1048879,10/21/2020,29890.59,Transport,Bank Transfer,Amazon,London,194808.46,0.07,y,7042.14,Lunch at Java,random text
9644,1049433,1/4/2020,34471.01,Transport,Bank Transfer,Walmart,Tokyo,106262.71,29.04,No,9065.59,Lunch at Java,null
5422,1048781,1/14/2021,18822.57,Food,cash,Walmart,New York,69161.74,16.14,n,-817.24,Lunch at Java,random text
4679,1048879,8/31/2021,38231.24,Entertainment,Crypto,Walmart,"",34545.15,66.39,null,3271.35,Uber ride,random text
4122,1048879,1/25/2021,88397.47,Healthcare,M-Pesa,Target,Tokyo,84755.07,37.87,y,1787.68,Paid rent,null
8294,1048879,3/15/2021,61043.09,Transport,cash,"",London,150958.48,6.71,null,-5062.18,Shopping,null
7778,1049433,3/1/2020,28134.37,Others,PayPal,"","",156472.63,33.05,n,5315.54,Shopping,random text
8719,1048879,7/29/2021,49539.61,Transport,Bank Transfer,Target,Nairobi,164634.74,38.73,N/A,9921.87,Shopping,null
1442,1049078,5/12/2021,20435.63,Others,Credit card,Amazon,Nairobi,69882.36,90.35,n,3237.37,Shopping,random text
2474,1052079,8/13/2021,94647.63,Shopping,Crypto,Starbucks,New York,130003.98,76.4,y,-2502.23,Lunch at Java,random text
5276,1048781,10/26/2020,38151.19,Others,Bank Transfer,Amazon,Nairobi,99707.23,11.88,y,-1250.83,Uber ride,random text
1041,1052079,9/4/2021,66172.49,Entertainment,Crypto,Walmart,New York,84890.31,26.65,n,-5533.07,Uber ride,null
4900,1052079,4/19/2021,97996.79,Transport,Debit Card,Walmart,London,164588.17,60.15,y,-8187.64,Lunch at Java,null
3113,1049078,7/9/2020,17485.29,Entertainment,cash,Walmart,New York,111567.19,9.76,null,-1561.29,Shopping,null
7845,1048781,5/8/2021,78110.92,Others,M-Pesa,Starbucks,London,52289.64,97.19,"",-8223.93,Uber ride,random text
4604,1049433,3/13/2020,54622.44,Rent,Debit Card,Amazon,Tokyo,102345.57,65.14,No,-2804.0,Paid rent,null
6736,1049433,2/4/2021,68720.89,Entertainment,PayPal,Target,New York,16153.0,65.83,null,-2087.44,Paid rent,random text
3040,1048879,4/15/2020,29306.47,Food,M-Pesa,"",London,190102.04,18.23,"",1511.42,Lunch at Java,random text
8131,1049078,7/30/2020,29904.09,Transport,PayPal,Walmart,Nairobi,13816.78,56.11,"",6872.97,Uber ride,null
3865,1049078,3/10/2020,77780.55,Education,Crypto,Walmart,New York,77875.1,66.01,"",-7679.84,Shopping,random text
2277,1048879,12/3/2020,13708.2,Entertainment,Credit card,Starbucks,Tokyo,186591.43,14.73,"",-2275.81,Shopping,null
5284,1048781,10/21/2020,4784.96,Transport,M-Pesa,Target,London,187532.51,67.63,"",-7966.59,Paid rent,random text
7920,1052079,2/1/2021,8468.53,Education,Crypto,Amazon,New York,43529.29,77.64,N/A,2137.6,Lunch at Java,random text
7159,1049433,8/17/2020,37756.07,Healthcare,PayPal,Walmart,Tokyo,54197.91,50.03,N/A,-208.47,Lunch at Java,random text
3716,1049078,12/12/2020,84534.9,Rent,Credit card,Amazon,Tokyo,98047.19,25.14,N/A,5175.44,Shopping,null
3305,1049078,9/8/2020,66378.19,Healthcare,Bank Transfer,Amazon,New York,127897.84,1.03,N/A,8290.52,Lunch at Java,random text
8324,1052079,12/6/2020,15483.02,Shopping,cash,Target,New York,73661.97,84.92,null,4947.54,Lunch at Java,null
3440,1049078,11/2/2020,80623.08,Bills,M-Pesa,Amazon,Tokyo,95970.86,12.11,null,-8902.76,Uber ride,random text
3682,1048781,3/30/2020,40881.77,Rent,M-Pesa,Target,Tokyo,109170.43,34.89,null,-260.92,Lunch at Java,random text
9046,1049078,10/31/2020,45454.05,Transport,Debit Card,Walmart,Nairobi,190227.21,31.77,N/A,715.2,Shopping,random text
1959,1049078,7/26/2020,22352.44,Rent,cash,Walmart,New York,67182.63,87.63,"",7305.36,Shopping,random text
5806,1048879,4/9/2021,32830.65,Others,PayPal,Walmart,New York,114020.69,64.46,Yes,4773.34,Lunch at Java,random text
1364,1049078,4/29/2020,23587.55,Healthcare,Credit card,"","",19913.61,10.71,y,8177.68,Shopping,null
2240,1052079,6/22/2020,13647.88,Transport,cash,Amazon,Tokyo,117560.31,17.9,y,6813.16,Uber ride,random text
